Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Src Port
443,6,,936,0,2,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,17.5,24.748737341529164,37393.16239316239,2136.7521367521367,936.0,0.0,936.0,936.0,0.0,0.0,0.0,0.0,0.0,936.0,936.0,0.0,936.0,936.0,0,0,40,0.0,2136.7521367521367,0.0,35.0,23.333333333333336,20.207259421636905,408.3333333333333,0,0,0,1,1,0,0,0.0,35.0,0.0,17.5,0,0,2,35,-1,501,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50498
443,6,,81728,7,9,501.0,5050.0,193.0,0.0,71.57142857142857,86.46551748694803,1452.0,0.0,561.1111111111111,653.2840967841718,67920.41895066563,195.7713390759593,5448.533333333334,9597.70465763758,33499.0,0.0,66555.0,11092.5,13461.112788324745,33994.0,21.0,81212.0,10151.5,11822.08691995018,33858.0,0.0,0,140,204,85.6499608457322,110.1213782302271,0.0,1452.0,326.52941176470586,531.2721898479934,282250.13970588235,0,1,0,0,0,0,0,1.0,346.9375,71.57142857142857,561.1111111111111,7,501,9,5050,-1,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50627
443,6,,97876,9,10,464.0,5768.0,193.0,0.0,51.55555555555556,74.62089370798085,1452.0,0.0,576.8,636.2314044433833,63672.40181454085,194.12317626384404,5437.555555555555,9515.515343975749,32490.0,0.0,81876.0,10234.5,14251.629921821976,32614.0,26.0,97376.0,10819.555555555557,11623.875516701724,32800.0,0.0,0,192,224,91.9530834933998,102.17009277044424,0.0,1452.0,311.6,517.9246439802853,268245.93684210523,0,1,0,0,0,0,0,1.0,328.0,51.55555555555556,576.8,9,464,10,5768,-1,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50631
443,6,,554143,7,9,1429.0,4403.0,562.0,0.0,204.14285714285717,238.21308988062808,1452.0,0.0,489.22222222222223,656.5349910282349,10524.359235792926,28.87341354127003,36942.86666666666,53326.75098172274,124348.0,1.0,446088.0,74348.0,57104.25577835683,125823.0,409.0,552668.0,69083.5,57170.411957835066,124537.0,1.0,0,140,204,12.632118424305638,16.24129511696439,0.0,1452.0,343.05882352941177,514.4065112569332,264614.05882352934,0,1,0,0,0,0,0,1.0,364.5,204.14285714285717,489.22222222222223,7,1429,9,4403,-1,16380,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50624
443,6,,551277,8,8,1458.0,4403.0,538.0,0.0,182.25,231.76388847272997,1452.0,0.0,550.375,673.906508458597,10631.678811196549,29.023521750408594,36751.8,53233.65572803946,114222.0,0.0,444795.0,63542.142857142855,58629.799892854746,114590.0,60.0,550909.0,78701.28571428571,53812.67697211097,114427.0,0.0,0,172,184,14.511760875204295,14.511760875204295,0.0,1452.0,344.764705882353,513.7732390622059,263962.9411764706,0,1,0,0,0,0,0,1.0,366.3125,182.25,550.375,8,1458,8,4403,-1,16386,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50632
443,6,,559323,7,12,1189.0,6619.0,749.0,0.0,169.85714285714286,266.3559201340871,1452.0,0.0,551.5833333333333,657.4720814443666,13959.733463490684,33.96963829486719,31073.5,111955.40097012896,478398.0,0.0,46046.0,7674.333333333333,11286.1818816935,22461.0,57.0,559323.0,50847.545454545456,142166.2681316237,478398.0,0.0,0,152,264,12.515129898108963,21.45450839675822,0.0,1452.0,390.3999999999999,561.2619615417423,315014.9894736842,0,1,0,0,0,0,0,1.0,410.9473684210527,169.85714285714286,551.5833333333334,7,1189,12,6619,-1,136,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50634
443,6,,300,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.333333333334,100.0,110.89183919477574,228.0,33.0,261.0,130.5,137.88582233137677,228.0,33.0,0.0,0.0,0.0,0.0,0.0,0,60,32,10000.0,3333.333333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,3,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50634
443,6,,763195,10,14,2526.0,4260.0,1440.0,0.0,252.6,441.6945148453221,1440.0,0.0,304.2857142857143,507.2959125176773,8891.567685847,31.4467468995473,33182.391304347824,73249.20505912992,191406.0,0.0,387499.0,43055.44444444444,83836.61835843438,191506.0,6.0,763195.0,58707.30769230769,91271.70455512176,192443.0,0.0,0,224,316,13.102811208144708,18.343935691402592,0.0,1440.0,271.44000000000005,465.19342572024095,216404.9233333333,0,1,0,0,0,0,0,1.0,282.75,252.6,304.2857142857143,10,2526,14,4260,-1,512,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50633
443,6,,47,2,1,85.0,0.0,85.0,0.0,42.5,60.10407640085654,0.0,0.0,0.0,0.0,1808510.6382978724,63829.78723404256,23.5,30.405591591021544,45.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,20,42553.19148936171,21276.595744680853,0.0,85.0,21.25,42.5,1806.25,0,0,0,0,1,0,0,0.0,28.33333333333333,42.5,0.0,2,85,1,0,-1,513,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50633
443,6,,261314,7,13,2569.0,8612.0,1164.0,0.0,367.0,526.1226092841857,1452.0,0.0,662.4615384615386,712.241955071521,42787.60418500348,76.53627436723636,13753.368421052632,43870.03523820296,192678.0,0.0,41267.0,6877.833333333334,10215.644030929556,21509.0,50.0,261314.0,21776.166666666664,54455.58327303144,192678.0,0.0,0,152,284,26.787696028532725,49.74857833870363,0.0,1452.0,532.4285714285713,649.736529019923,422157.5571428572,0,1,0,0,0,0,0,1.0,559.05,367.0,662.4615384615385,7,2569,13,8612,-1,141,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50638
50638,6,,1224,0,6,0.0,674.0,0.0,0.0,0.0,0.0,674.0,0.0,112.33333333333334,275.1593477726436,550653.5947712418,4901.9607843137255,244.8,384.2209000041513,926.0,28.0,0.0,0.0,0.0,0.0,0.0,1224.0,244.8,384.2209000041513,926.0,28.0,0,0,144,0.0,4901.9607843137255,0.0,674.0,192.57142857142856,328.8783245836557,108160.95238095237,0,0,0,1,1,0,0,0.0,224.66666666666663,0.0,112.33333333333331,0,0,6,674,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
443,6,,586011,7,8,1452.0,4403.0,538.0,0.0,207.42857142857144,236.06768601600768,1452.0,0.0,550.375,673.906508458597,9991.280027166726,25.59678913877044,41857.92857142857,56305.32876061252,118017.0,0.0,469572.0,78262.0,60187.93236854046,123034.0,208.0,584090.0,83441.42857142857,57282.22873008447,126995.0,0.0,0,140,184,11.945168264759536,13.6516208740109,0.0,1452.0,365.9375,522.5157692995175,273022.7291666666,0,1,0,0,0,0,0,1.0,390.3333333333333,207.42857142857144,550.375,7,1452,8,4403,-1,16386,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50635
443,6,,787344,9,12,1790.0,3871.0,1029.0,0.0,198.88888888888889,338.6589155937152,1440.0,0.0,322.5833333333333,542.8673801438455,7189.995732487959,26.6719502530025,39367.2,80124.61609767625,204439.0,0.0,401019.0,50127.37499999999,91324.1482099223,204574.0,36.0,787344.0,71576.72727272728,99382.01696895764,206137.0,0.0,0,204,264,11.430835822715355,15.241114430287142,0.0,1440.0,257.3181818181818,452.8915970751706,205110.79870129863,0,1,0,0,0,0,0,1.0,269.57142857142856,198.88888888888889,322.5833333333333,9,1790,12,3871,-1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50639
50639,6,,3047,0,4,0.0,389.0,0.0,0.0,0.0,0.0,389.0,0.0,97.25,194.5,127666.55726944536,1312.7666557269447,1015.6666666666666,1613.709184869855,2879.0,77.0,0.0,0.0,0.0,0.0,0.0,3047.0,1015.6666666666666,1613.709184869855,2879.0,77.0,0,0,92,0.0,1312.7666557269447,0.0,389.0,155.60000000000002,213.0640748695096,45396.3,0,0,0,1,1,0,0,0.0,194.5,0.0,97.25,0,0,4,389,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
443,6,,796616,9,13,1662.0,4260.0,901.0,0.0,184.66666666666663,299.9112368685108,1440.0,0.0,327.69230769230774,520.082266668038,7433.945589845044,27.61681914498328,37934.09523809524,78215.05800094044,208231.0,0.0,397184.0,49648.00000000001,87605.59597259917,195780.0,36.0,796616.0,66384.66666666667,97800.4637480484,208757.0,0.0,0,204,284,11.297789650220432,16.319029494762848,0.0,1440.0,257.4782608695652,433.9826001502842,188340.89723320157,0,1,0,0,0,0,0,1.0,269.1818181818182,184.66666666666663,327.6923076923077,9,1662,13,4260,-1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50644
443,6,,55,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36363.63636363636,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,18181.81818181818,18181.81818181818,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50644
443,6,,1678968,8,14,4244.0,8612.0,1452.0,0.0,530.5,658.0445056594359,1452.0,0.0,615.1428571428571,706.8332255852216,7657.084590057702,13.103287257410503,79950.85714285713,330433.3199753448,1521082.0,0.0,64011.0,9144.42857142857,15590.721854756466,42045.0,5.0,1678968.0,129151.3846153846,418467.6048108022,1521082.0,0.0,0,172,304,4.764831729967456,8.338455527443049,0.0,1452.0,558.9565217391304,670.4556441338891,449510.7707509882,0,1,0,0,0,0,0,1.0,584.3636363636364,530.5,615.1428571428571,8,4244,14,8612,-1,146,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50643
50643,6,,376,0,7,0.0,351.0,0.0,0.0,0.0,0.0,351.0,0.0,50.14285714285714,132.66553002623877,933510.6382978724,18617.021276595744,62.66666666666667,80.87438819964369,223.0,17.0,0.0,0.0,0.0,0.0,0.0,376.0,62.66666666666667,80.87438819964369,223.0,17.0,0,0,176,0.0,18617.021276595744,0.0,351.0,87.75,162.4814275100828,26400.214285714286,0,0,0,1,1,0,0,0.0,100.28571428571428,0.0,50.142857142857146,0,0,7,351,-1,514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
443,6,,788701,10,13,3022.0,4260.0,1440.0,0.0,302.2,477.15378373574,1440.0,0.0,327.69230769230774,520.082266668038,9232.903216808398,29.161875032490133,35850.04545454545,77113.3928454759,202565.0,0.0,394294.0,43810.444444444445,85252.31670035588,194991.0,3.0,788701.0,65725.08333333334,96293.65777327218,203120.0,0.0,0,224,284,12.679076101082666,16.482798931407466,0.0,1440.0,303.4166666666667,484.3034367424825,234549.8188405797,0,1,0,0,0,0,0,1.0,316.60869565217394,302.2,327.6923076923077,10,3022,13,4260,-1,512,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50645
443,6,,32,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,31250.0,31250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50645
443,6,,1048931,10,12,792.0,7683.0,442.0,0.0,79.2,144.03842080037765,1452.0,0.0,640.25,677.0309681382247,8079.654429128322,20.97373421130656,49949.09523809524,104570.16597476776,302583.0,0.0,788234.0,87581.55555555556,129824.30421642082,302677.0,29.0,1047522.0,95229.27272727274,133095.0016958495,303694.0,0.0,0,224,264,9.53351555059389,11.440218660712668,0.0,1452.0,368.4782608695652,567.5993200685608,322168.9881422925,0,1,0,0,0,0,0,1.0,385.2272727272728,79.2,640.25,10,792,12,7683,-1,114,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50648
443,6,,756354,9,13,1742.0,4260.0,981.0,0.0,193.55555555555557,324.0131598836346,1440.0,0.0,327.69230769230774,520.082266668038,7935.437638989151,29.086909039946903,36016.85714285714,75847.80363681317,192386.0,0.0,378645.0,47330.625,87130.42290552954,190579.0,25.0,756354.0,63029.5,93120.39200313848,192882.0,0.0,0,204,284,11.89919006179646,17.187718978150443,0.0,1440.0,260.9565217391305,439.65818109701263,193299.3162055336,0,1,0,0,0,0,0,1.0,272.8181818181818,193.55555555555557,327.6923076923077,9,1742,13,4260,-1,512,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50649
443,6,,59,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33898.30508474576,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,16949.15254237288,16949.15254237288,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50649
443,6,,947008,9,13,831.0,8235.0,481.0,0.0,92.33333333333331,161.52321814525612,1452.0,0.0,633.4615384615385,690.4407548062585,9573.308778806517,23.23106035007096,45095.61904761904,94808.91372411996,254962.0,0.0,720192.0,90024.0,123333.32371608716,255060.0,36.0,945275.0,78772.91666666669,116306.28370381553,255312.0,0.0,0,180,284,9.503615597756305,13.72744475231466,0.0,1452.0,394.1739130434783,589.6425459681572,347678.3320158103,0,1,0,0,0,0,0,1.0,412.09090909090907,92.33333333333331,633.4615384615385,9,831,13,8235,-1,114,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50652
443,6,,937392,13,14,5938.0,5018.0,1452.0,0.0,456.7692307692308,654.8388038092726,1452.0,0.0,358.4285714285714,598.8067255012209,11687.746428388553,28.80331814224999,36053.53846153846,85323.27867363315,238397.0,0.0,710164.0,59180.333333333336,105705.32687216626,238475.0,2.0,936887.0,72068.23076923077,111952.8818924535,239848.0,0.0,0,272,316,13.868264290712958,14.935053851537033,0.0,1452.0,391.28571428571433,609.5272519744059,371523.4708994709,0,1,0,0,0,0,0,1.0,405.77777777777777,456.7692307692308,358.42857142857144,13,5938,14,5018,-1,272,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50656
443,6,,594215,15,16,3845.0,5952.0,1452.0,0.0,256.3333333333334,496.9703450001055,1452.0,0.0,372.00000000000006,592.7932748156533,16487.298368435666,52.16966922746817,19807.16666666666,50699.29289657444,148713.0,0.0,449446.0,32103.28571428572,63399.1464980509,152925.0,2.0,593635.0,39575.66666666666,67295.43195669448,149745.0,0.0,0,312,344,25.243388335871693,26.926280891596477,0.0,1452.0,306.15625,536.6895005118671,288035.6199596774,0,1,0,0,0,0,0,1.0,316.03225806451616,256.3333333333333,372.0,15,3845,16,5952,-1,194,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50657
80,6,,13279,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.61375103546956,13279.0,0.0,13279.0,13279.0,0.0,0.0,0.0,0.0,0.0,13279.0,13279.0,0.0,13279.0,13279.0,0,0,40,0.0,150.61375103546956,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50432
50411,6,,0,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,0.0,0.0,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,1.0,61.5,31.0,46.0,1,31,1,46,-1,261,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
50412,6,,1,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,77000000.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1000000.0,1000000.0,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,1.0,61.5,31.0,46.0,1,31,1,46,-1,265,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
50414,6,,0,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,0.0,0.0,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,1.0,61.5,31.0,46.0,1,31,1,46,-1,265,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
443,6,,942181,10,12,1153.0,4968.0,790.0,0.0,115.3,247.30370442478664,1452.0,0.0,414.0,632.6275652891172,6496.628567122453,23.350078169693507,44865.76190476189,92958.0411432517,235649.0,0.0,709712.0,78856.88888888889,115230.50462924788,235730.0,32.0,932490.0,84771.81818181818,117631.3379833947,237856.0,0.0,0,212,264,10.61367189531523,12.736406274378275,0.0,1452.0,266.1304347826087,500.6148314684314,250615.209486166,0,1,0,0,0,0,0,1.0,278.22727272727275,115.3,414.0,10,1153,12,4968,-1,180,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50663
50413,6,,1,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,77000000.0,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,20,2000000.0,1000000.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,0,1,1,0,0,0.0,41.0,15.5,46.0,2,31,1,46,-1,265,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
443,6,,207759,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.626538441174633,207759.0,0.0,207759.0,207759.0,0.0,0.0,0.0,0.0,0.0,207759.0,207759.0,0.0,207759.0,207759.0,0,0,40,0.0,9.626538441174633,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,2048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50372
443,6,,17181085,5,7,1338.0,412.0,696.0,0.0,267.6,320.3487162452817,238.0,0.0,58.85714285714285,83.51931627160384,101.85619825523244,0.6984425023215938,1561916.818181818,5159841.180114846,17119370.0,0.0,61689.0,15422.25,30815.166691906765,61645.0,13.0,17181085.0,2863514.1666666665,7005082.033451041,17162570.0,0.0,0,100,140,0.291017709300664,0.4074247930209297,0.0,696.0,140.76923076923077,220.49873538796612,48619.69230769232,0,0,0,1,1,0,0,1.0,152.5,267.6,58.85714285714285,5,1338,7,412,-1,501,4,0,61714.0,0.0,61714.0,61714.0,17119370.0,0.0,17119370.0,17119370.0,No Label,50517
443,6,,1142,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.970227670753,571.0,733.9768388716363,1090.0,52.0,1090.0,1090.0,0.0,1090.0,1090.0,0.0,0.0,0.0,0.0,0.0,0,40,20,1751.3134851138354,875.6567425569177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50517
50424,6,,5002029,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,6.197485060562423,0.5997566187641055,2501014.5,3477440.1341107944,4959936.0,42093.0,0.0,0.0,0.0,0.0,0.0,42093.0,42093.0,0.0,42093.0,42093.0,0,20,40,0.1999188729213685,0.399837745842737,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,2.0,20.666666666666668,0.0,15.5,1,0,2,31,-1,512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
50437,6,,4999501,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,6.200618821758411,0.6000598859766204,2499750.5,3476741.512610982,4958178.0,41323.0,0.0,0.0,0.0,0.0,0.0,41323.0,41323.0,0.0,41323.0,41323.0,0,20,40,0.2000199619922068,0.4000399239844136,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,2.0,20.666666666666668,0.0,15.5,1,0,2,31,-1,65309,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,443
443,6,,212904,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.393905234283997,212904.0,0.0,212904.0,212904.0,0.0,0.0,0.0,0.0,0.0,212904.0,212904.0,0.0,212904.0,212904.0,0,0,40,0.0,9.393905234283997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,2048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50371
443,6,,207788,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.625194910196932,207788.0,0.0,207788.0,207788.0,0.0,0.0,0.0,0.0,0.0,207788.0,207788.0,0.0,207788.0,207788.0,0,0,40,0.0,9.625194910196932,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,2,0,-1,2048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50369
443,6,,14744645,0,5,0.0,64.0,0.0,0.0,0.0,0.0,39.0,0.0,12.8,17.8801565988668,4.340558894432521,0.3391061636275407,3686161.25,7219335.74531551,14513936.0,0.0,0.0,0.0,0.0,0.0,0.0,14744645.0,3686161.25,7219335.74531551,14513936.0,0.0,0,0,112,0.0,0.3391061636275407,0.0,39.0,10.833333333333334,16.70229525145172,278.9666666666667,0,0,0,0,1,0,0,0.0,13.0,0.0,12.8,0,0,5,64,-1,110,0,0,230709.0,0.0,230709.0,230709.0,14513936.0,0.0,14513936.0,14513936.0,No Label,50526
443,6,,14791744,0,5,0.0,64.0,0.0,0.0,0.0,0.0,39.0,0.0,12.8,17.8801565988668,4.326737942463039,0.3380264017549249,3697936.000000001,7243087.681114595,14561346.0,0.0,0.0,0.0,0.0,0.0,0.0,14791744.0,3697936.000000001,7243087.681114595,14561346.0,0.0,0,0,112,0.0,0.3380264017549249,0.0,39.0,10.833333333333334,16.70229525145172,278.9666666666667,0,0,0,0,1,0,0,0.0,13.0,0.0,12.8,0,0,5,64,-1,128,0,0,230397.0,0.0,230397.0,230397.0,14561346.0,0.0,14561346.0,14561346.0,No Label,50522
443,6,,107,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28037.383177570093,53.5,27.577164466275352,73.0,34.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,40,20,18691.58878504673,9345.794392523365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,515,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50522
443,6,,34446390,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0290306183028178,0.0870918549084533,17223195.0,24055091.045029283,34232713.0,213677.0,0.0,0.0,0.0,0.0,0.0,213677.0,213677.0,0.0,213677.0,213677.0,0,20,52,0.0290306183028178,0.0580612366056356,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,2.0,0.6666666666666666,0.0,0.5,1,0,2,1,-1,16383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50475
443,6,,34446472,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0290305491952847,0.0870916475858543,17223236.0,24055175.897843026,34232814.0,213658.0,0.0,0.0,0.0,0.0,0.0,213658.0,213658.0,0.0,213658.0,213658.0,0,20,52,0.0290305491952847,0.0580610983905695,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,2.0,0.6666666666666666,0.0,0.5,1,0,2,1,-1,16383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50476
443,6,,34431515,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0290431600236004,0.0871294800708014,17215757.5,24001176.27428415,34187152.0,244363.0,0.0,0.0,0.0,0.0,0.0,244363.0,244363.0,0.0,244363.0,244363.0,0,20,52,0.0290431600236004,0.0580863200472009,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,2.0,0.6666666666666666,0.0,0.5,1,0,2,1,-1,16383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50478
443,6,,34400490,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0290693533725827,0.0872080601177483,17200245.0,23915139.05668328,34110802.0,289688.0,0.0,0.0,0.0,0.0,0.0,289688.0,289688.0,0.0,289688.0,289688.0,0,20,52,0.0290693533725827,0.0581387067451655,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,2.0,0.6666666666666666,0.0,0.5,1,0,2,1,-1,16383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,50477
